anime_id,title,score,rank,popularity,members,favorites,episodes,type,duration,status,genres,studios
52082,Shiro Seijo to Kuro Bokushi,7.38,2704.0,2354,104187,487,12.0,TV,23 min per ep,Finished Airing,"Fantasy,Romance",Doga Kobo
30702,Victorian Maid Maria no Houshi,7.38,,6197,15022,224,1.0,OVA,24 min,Finished Airing,Hentai,Jumondou
12375,Maki-chan to Now.,7.38,,4683,30576,228,4.0,OVA,30 min per ep,Finished Airing,Hentai,Collaboration Works
10620,Mirai Nikki (TV),7.38,2697.0,39,2145437,31366,26.0,TV,23 min per ep,Finished Airing,"Action,Supernatural,Suspense",asread.
33082,Kingsglaive: Final Fantasy XV,7.38,2695.0,3167,63965,171,1.0,Movie,1 hr 55 min,Finished Airing,Action,Square Enix Visual Works
32026,Osomatsu-san Special,7.38,2700.0,6733,12269,5,1.0,Special,21 min,Finished Airing,Comedy,Studio Pierrot
38866,Seikatsu Shuukan The Animation,7.38,,5306,22461,217,2.0,OVA,27 min per ep,Finished Airing,Hentai,Seven
25731,Cross Ange: Tenshi to Ryuu no Rondo,7.38,2678.0,1253,226666,1836,25.0,TV,23 min per ep,Finished Airing,"Fantasy,Sci-Fi",Sunrise
36545,Huyao Xiao Hongniang 4: Qian Yan Pian,7.38,2688.0,7941,8139,10,15.0,ONA,14 min per ep,Finished Airing,"Comedy,Romance,Supernatural",Haoliners Animation
38005,Strike Witches: Road to Berlin,7.38,2707.0,4546,32257,99,12.0,TV,23 min per ep,Finished Airing,"Action,Sci-Fi,Ecchi",David Production
12049,Fairy Tail Movie 1: Houou no Miko,7.38,2681.0,1235,231456,569,1.0,Movie,1 hr 26 min,Finished Airing,"Action,Adventure,Fantasy","Satelight,A-1 Pictures"
38741,Xue Ying Ling Zhu,7.38,2716.0,9159,5700,47,26.0,ONA,19 min per ep,Finished Airing,"Action,Adventure,Fantasy,Romance",Mili Pictures
34103,Danganronpa 3: The End of Kibougamine Gakuen - Kibou-hen,7.38,2679.0,1426,197246,920,1.0,TV Special,24 min,Finished Airing,"Action,Horror,Mystery,Suspense",Lerche
92,Kidou Shinseiki Gundam X,7.38,2692.0,4075,40680,247,39.0,TV,24 min per ep,Finished Airing,"Adventure,Drama,Sci-Fi",Sunrise
35338,Saenai Heroine no Sodatekata ♭: Koi to Junjou no Service-kai,7.38,2702.0,1895,139711,184,1.0,Special,22 min,Finished Airing,"Comedy,Romance,Ecchi",A-1 Pictures
4114,Onegai My Melody: Kurukuru Shuffle!,7.38,2699.0,8393,7099,49,52.0,TV,22 min per ep,Finished Airing,"Comedy,Fantasy",Studio Comet
11235,Amagami SS+ Plus,7.38,2673.0,1534,181841,388,13.0,TV,24 min per ep,Finished Airing,Romance,AIC
3731,Itazura na Kiss,7.38,2688.0,941,300060,2998,25.0,TV,24 min per ep,Finished Airing,"Comedy,Romance",TMS Entertainment
33513,Ansatsu Kyoushitsu: 365-nichi no Jikan,7.38,2674.0,1927,137323,210,1.0,Movie,1 hr 32 min,Finished Airing,"Action,Comedy",Lerche
41714,Soukyuu no Fafner: Dead Aggressor - The Beyond Part 3,7.38,2705.0,9830,4667,9,3.0,Movie,26 min per ep,Finished Airing,"Drama,Sci-Fi","Production I.G,I.Gzwei"
39586,Hataraku Saibou!!,7.38,2686.0,934,303131,627,8.0,TV,23 min per ep,Finished Airing,Comedy,David Production
42106,Jiang Ziya,7.38,2690.0,7948,8116,19,1.0,Movie,1 hr 49 min,Finished Airing,"Action,Adventure,Fantasy",Enlight Pictures
2835,Patalliro!,7.38,2701.0,7022,11062,150,49.0,TV,24 min per ep,Finished Airing,"Adventure,Boys Love,Comedy",Toei Animation
8756,Bishoujo Senshi Sailor Moon Memorial,7.38,2675.0,5645,19280,39,5.0,OVA,1 hr 30 min per ep,Finished Airing,Romance,Toei Animation
8317,Sayonara Zetsubou Sensei Jo: Zoku Zetsubou Shoujo Senshuu,7.38,2702.0,6924,11433,5,1.0,Special,56 min,Finished Airing,Comedy,Shaft
2458,Kimagure Orange☆Road OVA,7.38,2694.0,7403,9736,22,8.0,OVA,26 min per ep,Finished Airing,"Comedy,Drama,Romance",Studio Pierrot
39175,Cider no You ni Kotoba ga Wakiagaru,7.38,2678.0,1054,269258,1750,1.0,Movie,1 hr 26 min,Finished Airing,Romance,"Signal.MD,Sublimation"
1911,Top wo Nerae! & Top wo Nerae 2! Gattai Movie!!,7.38,2710.0,6213,14901,33,2.0,Movie,1 hr 38 min per ep,Finished Airing,"Comedy,Sci-Fi",Gainax
5233,Slayers Evolution-R,7.38,2706.0,4391,35033,33,13.0,TV,24 min per ep,Finished Airing,"Action,Adventure,Comedy,Fantasy",J.C.Staff
42587,Yuuki Yuuna wa Yuusha de Aru: Dai Mankai no Shou,7.38,2718.0,4867,27733,156,12.0,TV,24 min per ep,Finished Airing,Drama,Studio Gokumi
20977,Tonari no Seki-kun OVA,7.38,2711.0,4041,41883,11,1.0,OVA,13 min,Finished Airing,Comedy,Shin-Ei Animation
38959,Lord El-Melloi II-sei no Jikenbo: Rail Zeppelin Grace Note,7.38,2695.0,1647,167104,448,13.0,TV,23 min per ep,Finished Airing,"Fantasy,Mystery",TROYCA
1292,Afro Samurai,7.38,2671.0,657,414319,2169,5.0,TV,26 min per ep,Finished Airing,"Action,Adventure",Gonzo
906,Dragon Ball Z Movie 13: Ryuuken Bakuhatsu!! Gokuu ga Yaraneba Dare ga Yaru,7.38,2680.0,1820,146733,137,1.0,Movie,51 min,Finished Airing,"Action,Adventure,Comedy,Fantasy,Sci-Fi",Toei Animation
14527,Medaka Box Abnormal,7.38,2697.0,1751,154058,290,12.0,TV,24 min per ep,Finished Airing,"Action,Comedy,Ecchi",Gainax
489,Kamichu!,7.38,2691.0,3032,69105,297,12.0,TV,26 min per ep,Finished Airing,"Award Winning,Slice of Life,Supernatural",Brain's Base
2204,Karakuri Zoushi Ayatsuri Sakon,7.38,2692.0,6487,13371,66,26.0,TV,25 min per ep,Finished Airing,"Mystery,Suspense",TMS Entertainment
2203,Waga Seishun no Arcadia: Mugen Kidou SSX,7.38,2712.0,7714,8773,43,22.0,TV,25 min per ep,Finished Airing,"Action,Adventure,Drama,Sci-Fi",Toei Animation
14289,Suki tte Ii na yo.,7.38,2707.0,347,698355,4960,13.0,TV,23 min per ep,Finished Airing,"Drama,Romance",Zexcs
11663,Hakuouki OVA,7.38,2684.0,6266,14567,17,2.0,OVA,8 min per ep,Finished Airing,"Action,Drama,Supernatural",Studio Deen
22729,Aldnoah.Zero,7.38,2672.0,472,539533,3726,12.0,TV,23 min per ep,Finished Airing,Sci-Fi,"A-1 Pictures,TROYCA"
1919,Urusei Yatsura OVA,7.38,2711.0,7343,9937,12,11.0,OVA,32 min per ep,Finished Airing,"Adventure,Comedy,Sci-Fi","Madhouse,Studio Deen,Magic Bus"
1840,Zero no Tsukaima: Futatsuki no Kishi,7.38,2718.0,482,531518,1296,12.0,TV,23 min per ep,Finished Airing,"Action,Adventure,Comedy,Fantasy,Romance,Ecchi",J.C.Staff
165,RahXephon,7.38,2700.0,2009,129548,1037,26.0,TV,23 min per ep,Finished Airing,"Award Winning,Drama,Mystery,Romance,Sci-Fi,Suspense",Bones
40904,Bokutachi no Remake,7.38,2676.0,721,385127,2480,12.0,TV,25 min per ep,Finished Airing,"Drama,Romance",feel.
134,Gunslinger Girl,7.38,2683.0,1383,204599,1270,13.0,TV,24 min per ep,Finished Airing,"Action,Drama,Sci-Fi,Suspense",Madhouse
47159,Tensai Ouji no Akaji Kokka Saisei Jutsu,7.38,2708.0,840,337374,1716,12.0,TV,24 min per ep,Finished Airing,"Comedy,Fantasy",Yokohama Animation Lab
15613,Hakkenden: Touhou Hakken Ibun,7.38,2683.0,2122,120689,719,13.0,TV,24 min per ep,Finished Airing,"Action,Mystery,Supernatural",Studio Deen
63846,Heart Mark Oome,7.37,,13736,1490,8,,OVA,Unknown,Currently Airing,Hentai,T-Rex
61561,Cang Lan Jue 2,7.37,2725.0,11944,2494,6,26.0,ONA,20 min per ep,Finished Airing,"Action,Fantasy,Romance","GARDEN Culture,Stellar Pictures"
60089,Chang Sheng Jie,7.37,2724.0,12270,2303,12,26.0,ONA,22 min per ep,Finished Airing,"Action,Adventure,Fantasy",Qingxiang Culture
59425,NegaPosi Angler,7.37,2742.0,2958,72038,320,12.0,TV,23 min per ep,Finished Airing,Slice of Life,Nut
59421,Zutaboro Reijou wa Ane no Moto Konyakusha ni Dekiai sareru,7.37,2756.0,3052,67989,286,12.0,TV,24 min per ep,Finished Airing,"Drama,Romance",LandQ studios
58018,Yu-Gi-Oh! Card Game: The Chronicles PV,7.37,,11901,2563,7,1.0,PV,6 min,Finished Airing,Action,Konami animation
56885,Sousou no Frieren: ●● no Mahou,7.37,2745.0,5012,25708,82,24.0,ONA,1 min per ep,Finished Airing,"Comedy,Fantasy",TOHO animation STUDIO
53833,Watashi no Oshi wa Akuyaku Reijou.,7.37,2747.0,1723,156806,1462,12.0,TV,24 min per ep,Finished Airing,"Comedy,Fantasy,Girls Love",Platinum Vision
53407,Bartender: Kami no Glass,7.37,2721.0,1908,138582,547,12.0,TV,23 min per ep,Finished Airing,"Drama,Gourmet",Liber
32355,Toshi Densetsu Series,7.37,,4320,36238,328,6.0,OVA,19 min per ep,Finished Airing,Hentai,New Generation
11827,Kuroinu: Kedakaki Seijo wa Hakudaku ni Somaru,7.37,,4025,42187,826,6.0,OVA,25 min per ep,Finished Airing,"Action,Fantasy,Hentai",Majin
36565,Major 2nd,7.37,2741.0,4296,36664,78,25.0,TV,24 min per ep,Finished Airing,Sports,OLM
8457,Yozakura Quartet: Hoshi no Umi,7.37,2755.0,4064,41038,20,3.0,OVA,28 min per ep,Finished Airing,"Action,Comedy,Fantasy","Tatsunoko Production,Purple Cow Studio Japan"
31580,Ajin,7.37,2719.0,401,627095,3332,13.0,TV,24 min per ep,Finished Airing,"Action,Horror,Mystery,Supernatural",Polygon Pictures
16528,Hal,7.37,2730.0,1765,152570,382,1.0,Movie,1 hr,Finished Airing,"Drama,Romance,Sci-Fi",Wit Studio
38476,Heya Camp△,7.37,2732.0,2310,106975,153,12.0,TV,3 min per ep,Finished Airing,Slice of Life,C-Station
35333,Yi Ren Zhi Xia 2,7.37,2752.0,2744,82048,138,24.0,ONA,24 min per ep,Finished Airing,"Action,Supernatural",Haoliners Animation
38472,Isekai Quartet,7.37,2731.0,648,418339,1055,12.0,TV,11 min per ep,Finished Airing,"Comedy,Fantasy",Studio PuYUKAI
32668,Noblesse: Awakening,7.37,2744.0,2017,128699,369,1.0,ONA,31 min,Finished Airing,"Action,Supernatural",Production I.G
41528,Xingchen Bian 2nd Season,7.37,2751.0,9207,5623,16,12.0,ONA,26 min per ep,Finished Airing,"Action,Adventure,Fantasy,Romance","Foch Film,Yien Animation Studio"
42629,Yeon-ae Halujeon 2,7.37,2752.0,5629,19360,27,15.0,ONA,2 min per ep,Finished Airing,Romance,"LICO,Red Dog Culture House"
31326,High School DxD BorN: Ishibumi Ichiei Kanzen Kanshuu! Mousou Bakuyou Kaijo Original Video,7.37,2731.0,2385,102057,175,6.0,Special,3 min per ep,Finished Airing,"Comedy,Ecchi",TNK
6930,Doraemon Movie 29: Shin Nobita no Uchuu Kaitakushi,7.37,2728.0,7493,9449,2,1.0,Movie,1 hr 42 min,Finished Airing,"Adventure,Comedy,Fantasy",Shin-Ei Animation
2098,"Shin Kimagure Orange☆Road: Soshite, Ano Natsu no Hajimari",7.37,2746.0,7265,10224,28,1.0,Movie,1 hr 35 min,Finished Airing,"Comedy,Drama,Fantasy,Romance,Ecchi",Studio Pierrot
38533,Huyao Xiao Hongniang 6: Zhu Ye Pian,7.37,2732.0,9062,5872,17,12.0,ONA,18 min per ep,Finished Airing,"Comedy,Romance,Supernatural","Haoliners Animation,GARDEN Culture"
1454,Kemonozume,7.37,2736.0,2723,83179,550,13.0,TV,23 min per ep,Finished Airing,"Action,Avant Garde,Horror,Romance,Supernatural",Madhouse
1441,Ginga Tetsudou no Yoru,7.37,2728.0,4672,30711,420,1.0,Movie,1 hr 47 min,Finished Airing,"Award Winning,Drama,Fantasy,Mystery",Group TAC
4651,Yume no Crayon Oukoku,7.37,2754.0,9311,5460,36,70.0,TV,24 min per ep,Finished Airing,"Adventure,Comedy,Fantasy",Toei Animation
48483,Mieruko-chan,7.37,2738.0,453,560543,3430,12.0,TV,23 min per ep,Finished Airing,"Comedy,Horror",Passione
48643,Koi wa Sekai Seifuku no Ato de,7.37,2736.0,1012,279952,1091,12.0,TV,23 min per ep,Finished Airing,"Action,Comedy,Fantasy,Romance",Project No.9
2577,Tom Sawyer no Bouken,7.37,2748.0,7047,10961,79,49.0,TV,25 min per ep,Finished Airing,"Adventure,Drama",Nippon Animation
586,Ayakashi: Japanese Classic Horror,7.37,2721.0,2648,86488,316,11.0,TV,23 min per ep,Finished Airing,"Horror,Mystery,Supernatural,Suspense",Toei Animation
49827,Kidou Senshi Gundam: Cucuruz Doan no Shima,7.37,2738.0,6439,13609,28,1.0,Movie,1 hr 48 min,Finished Airing,,Sunrise
2330,Jibaku-kun,7.37,2736.0,6218,14867,76,26.0,TV,22 min per ep,Finished Airing,"Adventure,Comedy,Fantasy",Trans Arts
2116,Captain Tsubasa,7.37,2723.0,2530,93476,653,128.0,TV,24 min per ep,Finished Airing,Sports,Tsuchida Productions
389,Karas,7.37,2737.0,3081,67331,320,6.0,OVA,30 min per ep,Finished Airing,"Action,Fantasy,Sci-Fi",Tatsunoko Production
38470,Saimin Seishidou,7.37,,5394,21675,298,6.0,OVA,16 min per ep,Finished Airing,Hentai,T-Rex
350,Ojamajo Doremi,7.37,2743.0,3184,63571,879,51.0,TV,24 min per ep,Finished Airing,Comedy,Toei Animation
25519,Yuuki Yuuna wa Yuusha de Aru,7.37,2754.0,1658,166327,1407,12.0,TV,24 min per ep,Finished Airing,Drama,Studio Gokumi
1521,Black Jack the Movie,7.37,2724.0,6111,15651,42,1.0,Movie,1 hr 33 min,Finished Airing,"Award Winning,Drama",Tezuka Productions
167,Scrapped Princess,7.37,2744.0,2349,104510,445,24.0,TV,23 min per ep,Finished Airing,"Adventure,Drama,Fantasy,Sci-Fi",Bones
44069,Xian Wang de Richang Shenghuo 2,7.37,2749.0,1468,190780,672,12.0,ONA,19 min per ep,Finished Airing,"Adventure,Comedy,Fantasy",Pb Animation
28755,Boruto: Naruto the Movie,7.37,2721.0,525,500259,1020,1.0,Movie,1 hr 35 min,Finished Airing,"Action,Adventure,Fantasy",Studio Pierrot
62391,Kill Ao,7.36,2779.0,3038,68586,148,12.0,TV,23 min per ep,Finished Airing,"Action,Comedy",Cue
60415,Zuoshou Shanglan 2,7.36,2819.0,11027,3261,6,9.0,ONA,25 min per ep,Finished Airing,Sports,Heart & Soul Animation
59597,Witch Watch,7.36,2814.0,1306,216454,798,25.0,TV,24 min per ep,Finished Airing,"Comedy,Fantasy",Bibury Animation Studios
59169,Aru Majo ga Shinu Made,7.36,2757.0,3301,58897,143,12.0,TV,23 min per ep,Finished Airing,"Adventure,Drama,Fantasy",EMT Squared
57810,Shoushimin Series,7.36,2804.0,1836,145260,722,10.0,TV,23 min per ep,Finished Airing,Mystery,Lapin Track
57719,Akuyaku Reijou Tensei Ojisan,7.36,2757.0,2295,107261,336,12.0,TV,24 min per ep,Finished Airing,"Comedy,Fantasy",Ajia-do
53356,Shuumatsu Train Doko e Iku?,7.36,2804.0,2554,91768,295,12.0,TV,23 min per ep,Finished Airing,Adventure,EMT Squared
53149,Oemojisangjuui,7.36,2791.0,2058,125838,652,8.0,ONA,24 min per ep,Finished Airing,"Action,Drama,Supernatural",Studio Mir
53074,Shark'd,7.36,2800.0,8538,6815,35,1.0,ONA,3 min,Finished Airing,"Comedy,Fantasy",Tonari Animation
52890,Long Zu Episode 0,7.36,2783.0,5722,18451,24,1.0,ONA,47 min,Finished Airing,Fantasy,GARDEN Culture
52872,Utakata Lullaby,7.36,,11496,2875,4,1.0,Music,3 min,Finished Airing,,
20221,Minami-ke Natsuyasumi,7.36,2788.0,5557,19952,4,1.0,OVA,28 min,Finished Airing,Comedy,feel.
13221,Kyonyuu Fantasy,7.36,,4627,31234,423,2.0,OVA,29 min per ep,Finished Airing,"Fantasy,Hentai",Majin
3918,Resort Boin,7.36,,4733,29606,331,3.0,OVA,29 min per ep,Finished Airing,Hentai,Studio Eromatick
10232,Tamayura: Hitotose,7.36,2807.0,3554,52133,188,12.0,TV,24 min per ep,Finished Airing,Slice of Life,TYO Animations
34549,Ryuu no Haisha,7.36,2796.0,3838,45671,98,2.0,TV Special,46 min per ep,Finished Airing,"Adventure,Fantasy",Khara
12053,Mardock Scramble: The Third Exhaust,7.36,2785.0,4246,37503,58,1.0,Movie,1 hr 8 min,Finished Airing,"Action,Sci-Fi,Suspense",GoHands
30649,Shin Atashin'chi,7.36,2804.0,9851,4642,24,26.0,TV,23 min per ep,Finished Airing,Comedy,Shin-Ei Animation
15591,Joshiraku OVA,7.36,2773.0,5072,25110,8,1.0,OVA,23 min,Finished Airing,Comedy,J.C.Staff
37266,Ano Ko Secret,7.36,,10251,4133,8,1.0,Music,3 min,Finished Airing,Romance,TriF Studio
35756,Comic Girls,7.36,2762.0,1773,151897,720,12.0,TV,23 min per ep,Finished Airing,Slice of Life,Nexus
38787,Senryuu Shoujo,7.36,2798.0,1415,200271,449,12.0,TV,12 min per ep,Finished Airing,"Comedy,Romance",Connect
15911,Yuyushiki,7.36,2817.0,2169,116807,676,12.0,TV,23 min per ep,Finished Airing,Comedy,Kinema Citrus
35645,Uta no☆Prince-sama♪ Movie: Maji Love Kingdom,7.36,2812.0,6439,13614,84,1.0,Movie,1 hr 24 min,Finished Airing,,A-1 Pictures
38824,Baby I Love You Daze,7.36,2758.0,7071,10841,34,1.0,ONA,3 min,Finished Airing,Romance,Bones
35249,Uma Musume: Pretty Derby,7.36,2811.0,1214,235250,1262,13.0,TV,23 min per ep,Finished Airing,Sports,P.A. Works
39113,Lilac,7.36,,9352,5399,7,1.0,Music,5 min,Finished Airing,,
39988,Isekai Quartet 2,7.36,2772.0,1100,258467,263,12.0,TV,11 min per ep,Finished Airing,"Comedy,Fantasy",Studio PuYUKAI
4639,Gosenzo-sama Banbanzai!,7.36,2768.0,6908,11490,180,6.0,OVA,28 min per ep,Finished Airing,"Avant Garde,Comedy,Drama,Sci-Fi",Studio Pierrot
32574,Kekkai Sensen: Ousama no Restaurant no Ousama,7.36,2776.0,3834,45766,31,1.0,OVA,24 min,Finished Airing,"Action,Comedy,Fantasy",Bones
30344,The iDOLM@STER Cinderella Girls 2nd Season,7.36,2808.0,4175,38940,146,12.0,TV,24 min per ep,Finished Airing,"Comedy,Drama",A-1 Pictures
11013,Inu x Boku SS,7.36,2771.0,484,529490,3312,12.0,TV,24 min per ep,Finished Airing,"Comedy,Romance,Supernatural",David Production
42284,Yuan Long,7.36,2816.0,9533,5126,37,16.0,ONA,18 min per ep,Finished Airing,"Action,Adventure,Fantasy",CG Year
42387,"Hataraku Saibou!! Saikyou no Teki, Futatabi. Karada no Naka wa ""Chou"" Oosawagi!",7.36,2770.0,4926,26828,13,1.0,Movie,1 hr 48 min,Finished Airing,"Action,Comedy",David Production
41168,Nakitai Watashi wa Neko wo Kaburu,7.36,2790.0,524,501660,2116,1.0,ONA,1 hr 44 min,Finished Airing,"Award Winning,Drama,Romance,Supernatural",Studio Colorido
42519,Bokutachi wa Benkyou ga Dekinai! Chapel no Kane wa [X] wo Shukufuku Suru,7.36,2761.0,3724,48102,41,1.0,OVA,23 min,Finished Airing,"Comedy,Romance","Silver,Arvo Animation"
2216,Shigurui,7.36,2803.0,1947,135643,1012,12.0,TV,23 min per ep,Finished Airing,"Action,Drama,Suspense",Madhouse
25755,Yowamushi Pedal: Re:Ride,7.36,2815.0,6458,13561,9,1.0,Movie,1 hr 28 min,Finished Airing,Sports,TMS Entertainment
24227,Nisekoi OVA,7.36,2792.0,1600,173988,138,3.0,OVA,26 min per ep,Finished Airing,"Comedy,Romance",Shaft
1825,Hadashi no Gen 2,7.36,2769.0,6053,15979,26,1.0,Movie,1 hr 25 min,Finished Airing,Drama,Madhouse
1815,Shakugan no Shana Movie,7.36,2800.0,3118,65699,54,1.0,Movie,1 hr 26 min,Finished Airing,"Action,Fantasy,Romance",J.C.Staff
44204,Kyokou Suiri Season 2,7.36,2780.0,1479,189730,602,12.0,TV,25 min per ep,Finished Airing,"Mystery,Romance,Supernatural",Brain's Base
44221,Xie Wang Zhui Qi 2: Yishi Qingcheng,7.36,2814.0,6961,11265,51,12.0,ONA,23 min per ep,Finished Airing,"Action,Comedy,Drama,Fantasy,Romance",Big Firebird Culture
1439,Lupin III: Walther P38,7.36,2783.0,7325,10004,20,1.0,TV Special,1 hr 32 min,Finished Airing,"Action,Adventure,Comedy,Mystery",Tokyo Movie Shinsha
36686,Hifuu Katsudou Kiroku: The Sealed Esoteric History,7.36,2770.0,7385,9810,63,,OVA,30 min,Currently Airing,Fantasy,
1241,Kidou Senshi Gundam SEED Destiny Final Plus: Erabareta Mirai,7.36,2778.0,5008,25772,52,1.0,TV Special,46 min,Finished Airing,"Drama,Sci-Fi",Sunrise
1117,Pokemon Movie 02: Maboroshi no Pokemon Lugia Bakutan,7.36,2795.0,1385,204541,243,1.0,Movie,1 hr 20 min,Finished Airing,"Adventure,Comedy,Fantasy",OLM
1060,Oruchuban Ebichu,7.36,2793.0,3319,58820,392,24.0,TV,8 min per ep,Finished Airing,"Comedy,Ecchi","Gainax,Group TAC"
3036,Tobe! Isami,7.36,2809.0,11133,3161,12,50.0,TV,25 min per ep,Finished Airing,"Action,Adventure,Comedy,Romance",Group TAC
50854,"Benriya Saitou-san, Isekai ni Iku",7.36,2759.0,1238,230728,826,12.0,TV,23 min per ep,Finished Airing,"Adventure,Comedy,Fantasy",C2C
2813,Chiisana Ahiru no Ooki na Ai no Monogatari: Ahiru no Kwak,7.36,2762.0,8640,6616,62,52.0,TV,23 min per ep,Finished Airing,"Adventure,Comedy,Drama,Fantasy",Telescreen
2675,Doraemon Movie 17: Nobita to Ginga Express,7.36,2764.0,7244,10297,8,1.0,Movie,1 hr 37 min,Finished Airing,Fantasy,Shin-Ei Animation
2664,Doraemon Movie 19: Nobita no Nankai Daibouken,7.36,2766.0,7468,9508,8,1.0,Movie,1 hr 31 min,Finished Airing,"Adventure,Award Winning,Comedy,Fantasy,Sci-Fi",Shin-Ei Animation
653,Galaxy Angel 3,7.36,2767.0,7028,11044,18,26.0,TV,24 min per ep,Finished Airing,"Comedy,Sci-Fi",Madhouse
40908,Kemono Jihen,7.36,2776.0,641,423858,2365,12.0,TV,23 min per ep,Finished Airing,"Action,Mystery,Supernatural",Ajia-do
333,Mama wa Shougaku 4-nensei,7.36,2786.0,8002,7971,52,51.0,TV,24 min per ep,Finished Airing,"Award Winning,Comedy,Drama,Sci-Fi",Sunrise
1747,Freedom,7.36,2766.0,4964,26274,71,7.0,OVA,28 min per ep,Finished Airing,"Action,Adventure,Sci-Fi",Sunrise
20785,Mahouka Koukou no Rettousei,7.36,2784.0,149,1154499,11127,26.0,TV,23 min per ep,Finished Airing,"Action,Fantasy,Romance,Sci-Fi",Madhouse
168,s.CRY.ed,7.36,2798.0,2610,88273,698,26.0,TV,24 min per ep,Finished Airing,"Action,Adventure,Drama,Sci-Fi",Sunrise
10178,Otona Joshi no Anime Time,7.36,2795.0,5186,23767,55,4.0,TV Special,25 min per ep,Finished Airing,"Drama,Romance","Bones,Production Reed,The Answer Studio,WAO World"
131,Saiyuuki Reload Gunlock,7.36,2797.0,5030,25565,49,26.0,TV,24 min per ep,Finished Airing,"Action,Adventure,Comedy,Drama,Supernatural",Studio Pierrot
50685,Kaginado Season 2,7.36,2774.0,6104,15686,58,12.0,TV,4 min per ep,Finished Airing,Comedy,LIDENFILMS
113,Uchuu no Stellvia,7.36,2810.0,4916,27079,129,26.0,TV,23 min per ep,Finished Airing,"Romance,Sci-Fi",Xebec
1368,Meitantei Conan OVA 06: Kieta Daiya wo Oe! Conan & Heiji VS Kid!,7.36,2788.0,5886,17246,2,1.0,OVA,23 min,Finished Airing,"Comedy,Mystery",TMS Entertainment
25,Sunabouzu,7.36,2805.0,1764,152592,882,24.0,TV,24 min per ep,Finished Airing,"Action,Adventure,Comedy,Sci-Fi,Ecchi",Gonzo
20541,Mikakunin de Shinkoukei,7.36,2787.0,646,419974,1256,12.0,TV,23 min per ep,Finished Airing,"Comedy,Romance,Supernatural",Doga Kobo
10298,Kaichou wa Maid-sama!: Goshujinsama to Asonjao♥,7.36,2775.0,2367,103349,155,1.0,Special,12 min,Finished Airing,Comedy,J.C.Staff
31798,Kiznaiver,7.36,2780.0,287,802859,5286,12.0,TV,24 min per ep,Finished Airing,"Drama,Romance,Sci-Fi",Trigger
63347,World Is Dancing,7.35,2864.0,5524,20265,41,,TV,23 min,Currently Airing,Drama,Cypic
59846,Saigo ni Hitotsu dake Onegai shitemo Yoroshii deshou ka,7.35,2852.0,1588,174648,795,13.0,TV,23 min per ep,Finished Airing,"Action,Comedy,Fantasy,Romance",LIDENFILMS
59632,Mattaku Saikin no Tantei to Kitara,7.35,2843.0,3555,51914,147,12.0,TV,23 min per ep,Finished Airing,"Comedy,Mystery",LIDENFILMS
58523,Huan Chong Shi,7.35,2834.0,14195,1323,6,16.0,ONA,23 min per ep,Finished Airing,"Action,Adventure,Fantasy",Foch Film
58915,Housenka,7.35,2833.0,9673,4902,7,1.0,Movie,1 hr 30 min,Finished Airing,Drama,CLAP
58606,Girls & Panzer: Saishuushou Part 4 Specials,7.35,2828.0,10133,4241,3,2.0,Special,13 min per ep,Finished Airing,Comedy,Actas
55874,Doraemon Movie 43: Nobita no Chikyuu Symphony,7.35,2824.0,11513,2856,12,1.0,Movie,1 hr 55 min,Finished Airing,"Adventure,Comedy,Sci-Fi",Shin-Ei Animation
54913,"Shinmai Ossan Boukensha, Saikyou Party ni Shinu hodo Kitaerarete Muteki ni Naru.",7.35,2858.0,1321,213826,734,12.0,TV,23 min per ep,Finished Airing,"Action,Adventure,Fantasy",Yumeta Company
54014,Li Linke de Xiao Guaner 2nd Season,7.35,2839.0,16309,788,2,10.0,ONA,18 min per ep,Finished Airing,"Gourmet,Slice of Life",Delight Animation
52402,Boku ni Sexfriend ga Dekita Riyuu,7.35,,7684,8851,64,6.0,OVA,16 min per ep,Finished Airing,Hentai,T-Rex
